order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price
ORD00400,2024-07-15,CUST0043,P009,ML Book,Books,5,45
ORD00401,2024-09-05,CUST0312,P007,Python Book,Books,5,30
ORD00402,2024-10-03,CUST0120,P012,Table,Home,2,200
ORD00403,2024-08-22,CUST0441,P007,Python Book,Books,2,30
ORD00404,2024-08-30,CUST0421,P007,Python Book,Books,5,30
ORD00405,2024-05-18,CUST0040,P013,Shoes,Sports,1,60
ORD00406,2024-09-01,CUST0100,P005,Jeans,Clothing,4,40
ORD00407,2024-10-23,CUST0054,P015,Bottle,Sports,5,10
ORD00408,2024-07-30,CUST0488,P013,Shoes,Sports,3,60
ORD00409,2024-05-30,CUST0298,P003,Tablet,Electronics,4,350
ORD00410,2024-02-19,CUST0494,P010,Lamp,Home,3,15
ORD00411,2024-04-05,CUST0125,P010,Lamp,Home,3,15
ORD00412,2024-09-25,CUST0246,P013,Shoes,Sports,4,60
ORD00413,2024-02-09,CUST0421,P004,T-Shirt,Clothing,1,20
ORD00414,2024-05-10,CUST0459,P011,Chair,Home,5,120
ORD00415,2024-05-18,CUST0141,P004,T-Shirt,Clothing,2,20
ORD00416,2024-07-10,CUST0450,P001,Laptop,Electronics,3,800
ORD00417,2024-11-14,CUST0238,P002,Phone,Electronics,1,500
ORD00418,2024-07-26,CUST0004,P005,Jeans,Clothing,5,40
ORD00419,2024-10-31,CUST0208,P009,ML Book,Books,5,45
ORD00420,2024-09-04,CUST0373,P013,Shoes,Sports,5,60
ORD00421,2024-06-09,CUST0137,P011,Chair,Home,4,120
ORD00422,2024-07-31,CUST0182,P006,Jacket,Clothing,5,80
ORD00423,2024-01-21,CUST0483,P008,SQL Book,Books,2,25
ORD00424,2024-10-18,CUST0162,P007,Python Book,Books,1,30
ORD00425,2024-02-28,CUST0061,P005,Jeans,Clothing,1,40
ORD00426,2024-06-08,CUST0394,P009,ML Book,Books,2,45
ORD00427,2024-09-13,CUST0168,P012,Table,Home,2,200
ORD00428,2024-09-08,CUST0113,P013,Shoes,Sports,5,60
ORD00429,2024-12-04,CUST0094,P013,Shoes,Sports,3,60
ORD00430,2024-12-08,CUST0219,P012,Table,Home,1,200
ORD00431,2024-09-20,CUST0421,P002,Phone,Electronics,2,500
ORD00432,2024-01-04,CUST0049,P009,ML Book,Books,3,45
ORD00433,2024-11-25,CUST0188,P008,SQL Book,Books,1,25
ORD00434,2024-06-05,CUST0395,P012,Table,Home,1,200
ORD00435,2024-05-26,CUST0166,P008,SQL Book,Books,1,25
ORD00436,2024-07-20,CUST0423,P003,Tablet,Electronics,4,350
ORD00437,2024-04-27,CUST0482,P015,Bottle,Sports,5,10
ORD00438,2024-02-27,CUST0263,P007,Python Book,Books,4,30
ORD00439,2024-06-22,CUST0349,P007,Python Book,Books,5,30
ORD00440,2024-10-16,CUST0281,P011,Chair,Home,2,120
ORD00441,2024-12-29,CUST0035,P008,SQL Book,Books,2,25
ORD00442,2024-10-27,CUST0499,P012,Table,Home,4,200
ORD00443,2024-05-17,CUST0363,P004,T-Shirt,Clothing,5,20
ORD00444,2024-09-29,CUST0065,P004,T-Shirt,Clothing,2,20
ORD00445,2024-06-28,CUST0205,P006,Jacket,Clothing,1,80
ORD00446,2024-08-04,CUST0402,P014,Bag,Sports,3,35
ORD00447,2024-07-20,CUST0206,P002,Phone,Electronics,1,500
ORD00448,2024-10-26,CUST0207,P003,Tablet,Electronics,3,350
ORD00449,2024-06-05,CUST0157,P003,Tablet,Electronics,3,350
ORD00450,2024-09-13,CUST0322,P010,Lamp,Home,4,15
ORD00451,2024-01-19,CUST0372,P002,Phone,Electronics,3,500
ORD00452,2024-05-15,CUST0037,P008,SQL Book,Books,3,25
ORD00453,2024-11-05,CUST0185,P011,Chair,Home,3,120
ORD00454,2024-01-07,CUST0457,P009,ML Book,Books,3,45
ORD00455,2024-11-05,CUST0413,P008,SQL Book,Books,3,25
ORD00456,2024-12-27,CUST0147,P001,Laptop,Electronics,1,800
ORD00457,2024-05-30,CUST0263,P013,Shoes,Sports,1,60
ORD00458,2024-06-08,CUST0026,P002,Phone,Electronics,2,500
ORD00459,2024-04-26,CUST0377,P004,T-Shirt,Clothing,3,20
ORD00460,2024-10-16,CUST0345,P006,Jacket,Clothing,2,80
ORD00461,2024-09-22,CUST0328,P003,Tablet,Electronics,2,350
ORD00462,2024-10-26,CUST0440,P007,Python Book,Books,5,30
ORD00463,2024-07-03,CUST0314,P001,Laptop,Electronics,4,800
ORD00464,2024-09-16,CUST0496,P004,T-Shirt,Clothing,2,20
ORD00465,2024-12-07,CUST0041,P015,Bottle,Sports,5,10
ORD00466,2024-05-01,CUST0161,P009,ML Book,Books,2,45
ORD00467,2024-03-26,CUST0425,P015,Bottle,Sports,4,10
ORD00468,2024-04-29,CUST0108,P009,ML Book,Books,5,45
ORD00469,2024-04-08,CUST0043,P006,Jacket,Clothing,5,80
ORD00470,2024-05-28,CUST0074,P013,Shoes,Sports,4,60
ORD00471,2024-03-02,CUST0227,P008,SQL Book,Books,2,25
ORD00472,2024-07-16,CUST0309,P003,Tablet,Electronics,2,350
ORD00473,2024-01-09,CUST0140,P015,Bottle,Sports,4,10
ORD00474,2024-12-20,CUST0045,P006,Jacket,Clothing,5,80
ORD00475,2024-03-18,CUST0180,P012,Table,Home,2,200
ORD00476,2024-09-10,CUST0011,P007,Python Book,Books,2,30
ORD00477,2024-10-22,CUST0135,P007,Python Book,Books,4,30
ORD00478,2024-04-02,CUST0039,P014,Bag,Sports,2,35
ORD00479,2024-11-07,CUST0158,P011,Chair,Home,5,120
ORD00480,2024-05-22,CUST0027,P010,Lamp,Home,5,15
ORD00481,2024-05-05,CUST0122,P008,SQL Book,Books,2,25
ORD00482,2024-01-19,CUST0244,P010,Lamp,Home,2,15
ORD00483,2024-04-27,CUST0419,P005,Jeans,Clothing,2,40
ORD00484,2024-04-23,CUST0476,P011,Chair,Home,5,120
ORD00485,2024-01-26,CUST0386,P013,Shoes,Sports,1,60
ORD00486,2024-10-14,CUST0491,P003,Tablet,Electronics,2,350
ORD00487,2024-10-28,CUST0099,P003,Tablet,Electronics,3,350
ORD00488,2024-11-15,CUST0173,P001,Laptop,Electronics,1,800
ORD00489,2024-02-08,CUST0136,P003,Tablet,Electronics,3,350
ORD00490,2024-06-04,CUST0025,P008,SQL Book,Books,2,25
ORD00491,2024-07-22,CUST0059,P012,Table,Home,1,200
ORD00492,2024-12-14,CUST0161,P008,SQL Book,Books,4,25
ORD00493,2024-10-11,CUST0344,P005,Jeans,Clothing,5,40
ORD00494,2024-03-09,CUST0211,P014,Bag,Sports,2,35
ORD00495,2024-10-25,CUST0277,P003,Tablet,Electronics,2,350
ORD00496,2024-06-24,CUST0266,P001,Laptop,Electronics,5,800
ORD00497,2024-03-22,CUST0134,P001,Laptop,Electronics,3,800
ORD00498,2024-08-29,CUST0053,P004,T-Shirt,Clothing,5,20
ORD00499,2024-05-01,CUST0213,P009,ML Book,Books,2,45
ORD00500,2024-05-09,CUST0302,P015,Bottle,Sports,4,10
ORD00501,2024-10-11,CUST0374,P004,T-Shirt,Clothing,4,20
ORD00502,2024-05-20,CUST0307,P001,Laptop,Electronics,3,800
ORD00503,2024-10-28,CUST0377,P004,T-Shirt,Clothing,1,20
ORD00504,2024-11-04,CUST0351,P009,ML Book,Books,1,45
ORD00505,2024-04-12,CUST0104,P004,T-Shirt,Clothing,5,20
ORD00506,2024-12-05,CUST0475,P010,Lamp,Home,2,15
ORD00507,2024-08-04,CUST0445,P004,T-Shirt,Clothing,2,20
ORD00508,2024-05-08,CUST0066,P002,Phone,Electronics,2,500
ORD00509,2024-12-11,CUST0299,P008,SQL Book,Books,5,25
ORD00510,2024-09-21,CUST0382,P004,T-Shirt,Clothing,3,20
ORD00511,2024-08-27,CUST0270,P008,SQL Book,Books,3,25
ORD00512,2024-03-19,CUST0316,P005,Jeans,Clothing,5,40
ORD00513,2024-09-06,CUST0385,P013,Shoes,Sports,2,60
ORD00514,2024-05-04,CUST0476,P015,Bottle,Sports,2,10
ORD00515,2024-09-07,CUST0199,P008,SQL Book,Books,2,25
ORD00516,2024-07-07,CUST0078,P001,Laptop,Electronics,4,800
ORD00517,2024-07-02,CUST0183,P004,T-Shirt,Clothing,4,20
ORD00518,2024-02-11,CUST0224,P007,Python Book,Books,3,30
ORD00519,2024-04-15,CUST0150,P011,Chair,Home,3,120
ORD00520,2024-09-13,CUST0179,P011,Chair,Home,5,120
ORD00521,2024-06-08,CUST0181,P009,ML Book,Books,4,45
ORD00522,2024-09-01,CUST0093,P004,T-Shirt,Clothing,5,20
ORD00523,2024-08-24,CUST0419,P012,Table,Home,1,200
ORD00524,2024-07-08,CUST0028,P011,Chair,Home,3,120
ORD00525,2024-01-25,CUST0138,P013,Shoes,Sports,2,60
ORD00526,2024-02-22,CUST0254,P001,Laptop,Electronics,2,800
ORD00527,2024-11-16,CUST0223,P007,Python Book,Books,1,30
ORD00528,2024-10-20,CUST0048,P001,Laptop,Electronics,5,800
ORD00529,2024-01-04,CUST0242,P013,Shoes,Sports,1,60
ORD00530,2024-10-09,CUST0434,P004,T-Shirt,Clothing,5,20
ORD00531,2024-02-29,CUST0001,P015,Bottle,Sports,5,10
ORD00532,2024-12-26,CUST0338,P012,Table,Home,4,200
ORD00533,2024-03-03,CUST0077,P005,Jeans,Clothing,1,40
ORD00534,2024-08-14,CUST0406,P010,Lamp,Home,4,15
ORD00535,2024-10-02,CUST0433,P003,Tablet,Electronics,5,350
ORD00536,2024-06-12,CUST0361,P011,Chair,Home,3,120
ORD00537,2024-05-02,CUST0066,P004,T-Shirt,Clothing,4,20
ORD00538,2024-08-11,CUST0084,P009,ML Book,Books,4,45
ORD00539,2024-11-01,CUST0067,P011,Chair,Home,5,120
ORD00540,2024-11-21,CUST0086,P008,SQL Book,Books,3,25
ORD00541,2024-09-06,CUST0251,P001,Laptop,Electronics,4,800
ORD00542,2024-05-19,CUST0353,P005,Jeans,Clothing,3,40
ORD00543,2024-03-08,CUST0348,P009,ML Book,Books,2,45
ORD00544,2024-07-27,CUST0478,P005,Jeans,Clothing,4,40
ORD00545,2024-06-03,CUST0372,P004,T-Shirt,Clothing,3,20
ORD00546,2024-08-02,CUST0333,P008,SQL Book,Books,3,25
ORD00547,2024-03-11,CUST0387,P005,Jeans,Clothing,1,40
ORD00548,2024-09-10,CUST0325,P007,Python Book,Books,3,30
ORD00549,2024-01-08,CUST0167,P013,Shoes,Sports,5,60
ORD00550,2024-12-28,CUST0181,P014,Bag,Sports,3,35
ORD00551,2024-02-28,CUST0048,P003,Tablet,Electronics,3,350
ORD00552,2024-08-05,CUST0336,P012,Table,Home,5,200
ORD00553,2024-04-12,CUST0061,P004,T-Shirt,Clothing,5,20
ORD00554,2024-11-02,CUST0414,P015,Bottle,Sports,4,10
ORD00555,2024-04-04,CUST0273,P003,Tablet,Electronics,3,350
ORD00556,2024-09-19,CUST0124,P011,Chair,Home,2,120
ORD00557,2024-01-13,CUST0044,P006,Jacket,Clothing,2,80
ORD00558,2024-10-28,CUST0402,P009,ML Book,Books,5,45
ORD00559,2024-10-29,CUST0269,P008,SQL Book,Books,2,25
ORD00560,2024-08-26,CUST0129,P007,Python Book,Books,1,30
ORD00561,2024-05-24,CUST0377,P014,Bag,Sports,3,35
ORD00562,2024-10-25,CUST0277,P010,Lamp,Home,4,15
ORD00563,2024-01-31,CUST0210,P003,Tablet,Electronics,4,350
ORD00564,2024-12-14,CUST0018,P011,Chair,Home,5,120
ORD00565,2024-03-24,CUST0378,P003,Tablet,Electronics,5,350
ORD00566,2024-03-27,CUST0011,P011,Chair,Home,4,120
ORD00567,2024-11-12,CUST0013,P005,Jeans,Clothing,3,40
ORD00568,2024-03-10,CUST0178,P004,T-Shirt,Clothing,3,20
ORD00569,2024-12-22,CUST0037,P011,Chair,Home,3,120
ORD00570,2024-12-29,CUST0449,P011,Chair,Home,3,120
ORD00571,2024-01-03,CUST0361,P001,Laptop,Electronics,5,800
ORD00572,2024-01-11,CUST0398,P013,Shoes,Sports,2,60
ORD00573,2024-05-05,CUST0249,P003,Tablet,Electronics,2,350
ORD00574,2024-04-19,CUST0210,P009,ML Book,Books,5,45
ORD00575,2024-07-22,CUST0005,P002,Phone,Electronics,2,500
ORD00576,2024-04-12,CUST0407,P001,Laptop,Electronics,5,800
ORD00577,2024-02-05,CUST0154,P002,Phone,Electronics,2,500
ORD00578,2024-09-28,CUST0451,P013,Shoes,Sports,2,60
ORD00579,2024-12-06,CUST0294,P010,Lamp,Home,5,15
ORD00580,2024-04-16,CUST0004,P001,Laptop,Electronics,2,800
ORD00581,2024-06-16,CUST0096,P004,T-Shirt,Clothing,5,20
ORD00582,2024-05-09,CUST0316,P011,Chair,Home,2,120
ORD00583,2024-04-20,CUST0100,P002,Phone,Electronics,3,500
ORD00584,2024-04-12,CUST0163,P012,Table,Home,2,200
ORD00585,2024-02-25,CUST0209,P013,Shoes,Sports,1,60
ORD00586,2024-10-30,CUST0468,P008,SQL Book,Books,2,25
ORD00587,2024-12-04,CUST0073,P007,Python Book,Books,1,30
ORD00588,2024-03-31,CUST0446,P008,SQL Book,Books,5,25
ORD00589,2024-03-24,CUST0031,P010,Lamp,Home,3,15
ORD00590,2024-11-03,CUST0415,P008,SQL Book,Books,2,25
ORD00591,2024-06-07,CUST0292,P005,Jeans,Clothing,2,40
ORD00592,2024-09-04,CUST0332,P012,Table,Home,1,200
ORD00593,2024-01-30,CUST0140,P006,Jacket,Clothing,4,80
ORD00594,2024-02-09,CUST0396,P001,Laptop,Electronics,5,800
ORD00595,2024-12-03,CUST0435,P010,Lamp,Home,4,15
ORD00596,2024-06-13,CUST0215,P004,T-Shirt,Clothing,2,20
ORD00597,2024-11-25,CUST0184,P006,Jacket,Clothing,5,80
ORD00598,2024-02-06,CUST0244,P008,SQL Book,Books,4,25
ORD00599,2024-10-25,CUST0361,P013,Shoes,Sports,2,60
ORD00600,2024-08-14,CUST0126,P008,SQL Book,Books,1,25
ORD00601,2024-02-12,CUST0054,P013,Shoes,Sports,1,60
ORD00602,2024-10-29,CUST0427,P010,Lamp,Home,1,15
ORD00603,2024-08-22,CUST0148,P008,SQL Book,Books,2,25
ORD00604,2024-03-16,CUST0434,P005,Jeans,Clothing,4,40
ORD00605,2024-08-08,CUST0225,P009,ML Book,Books,3,45
ORD00606,2024-07-03,CUST0467,P008,SQL Book,Books,4,25
ORD00607,2024-06-03,CUST0257,P002,Phone,Electronics,5,500
ORD00608,2024-01-03,CUST0375,P011,Chair,Home,3,120
ORD00609,2024-09-06,CUST0489,P010,Lamp,Home,1,15
ORD00610,2024-04-14,CUST0430,P012,Table,Home,1,200
ORD00611,2024-03-25,CUST0214,P012,Table,Home,5,200
ORD00612,2024-11-23,CUST0096,P015,Bottle,Sports,2,10
ORD00613,2024-10-04,CUST0120,P005,Jeans,Clothing,3,40
ORD00614,2024-02-09,CUST0492,P004,T-Shirt,Clothing,1,20
ORD00615,2024-10-01,CUST0439,P008,SQL Book,Books,4,25
ORD00616,2024-04-22,CUST0171,P008,SQL Book,Books,2,25
ORD00617,2024-12-20,CUST0143,P009,ML Book,Books,3,45
ORD00618,2024-04-07,CUST0197,P010,Lamp,Home,5,15
ORD00619,2024-05-01,CUST0009,P012,Table,Home,4,200
ORD00620,2024-12-24,CUST0472,P015,Bottle,Sports,2,10
ORD00621,2024-04-05,CUST0137,P006,Jacket,Clothing,4,80
ORD00622,2024-01-05,CUST0076,P005,Jeans,Clothing,3,40
ORD00623,2024-05-24,CUST0129,P004,T-Shirt,Clothing,2,20
ORD00624,2024-06-13,CUST0108,P001,Laptop,Electronics,2,800
ORD00625,2024-03-23,CUST0451,P001,Laptop,Electronics,2,800
ORD00626,2024-11-11,CUST0265,P004,T-Shirt,Clothing,1,20
ORD00627,2024-03-15,CUST0380,P005,Jeans,Clothing,1,40
ORD00628,2024-07-01,CUST0304,P005,Jeans,Clothing,3,40
ORD00629,2024-12-05,CUST0178,P005,Jeans,Clothing,1,40
ORD00630,2024-09-14,CUST0482,P001,Laptop,Electronics,1,800
ORD00631,2024-12-03,CUST0263,P005,Jeans,Clothing,3,40
ORD00632,2024-10-24,CUST0128,P004,T-Shirt,Clothing,4,20
ORD00633,2024-04-21,CUST0478,P015,Bottle,Sports,4,10
ORD00634,2024-09-02,CUST0411,P005,Jeans,Clothing,4,40
ORD00635,2024-02-14,CUST0041,P012,Table,Home,2,200
ORD00636,2024-09-14,CUST0302,P009,ML Book,Books,1,45
ORD00637,2024-12-18,CUST0046,P003,Tablet,Electronics,5,350
ORD00638,2024-10-02,CUST0126,P009,ML Book,Books,4,45
ORD00639,2024-12-06,CUST0419,P005,Jeans,Clothing,2,40
ORD00640,2024-10-10,CUST0169,P002,Phone,Electronics,1,500
ORD00641,2024-12-01,CUST0273,P013,Shoes,Sports,5,60
ORD00642,2024-06-27,CUST0009,P006,Jacket,Clothing,1,80
ORD00643,2024-10-29,CUST0397,P003,Tablet,Electronics,2,350
ORD00644,2024-07-20,CUST0304,P008,SQL Book,Books,1,25
ORD00645,2024-08-13,CUST0275,P006,Jacket,Clothing,1,80
ORD00646,2024-05-30,CUST0041,P009,ML Book,Books,2,45
ORD00647,2024-02-29,CUST0338,P014,Bag,Sports,4,35
ORD00648,2024-06-18,CUST0247,P007,Python Book,Books,3,30
ORD00649,2024-06-10,CUST0463,P012,Table,Home,3,200
ORD00650,2024-12-24,CUST0113,P008,SQL Book,Books,3,25
ORD00651,2024-07-16,CUST0120,P015,Bottle,Sports,1,10
ORD00652,2024-10-21,CUST0256,P008,SQL Book,Books,3,25
ORD00653,2024-11-25,CUST0102,P006,Jacket,Clothing,4,80
ORD00654,2024-10-08,CUST0119,P006,Jacket,Clothing,5,80
ORD00655,2024-11-05,CUST0264,P013,Shoes,Sports,3,60
ORD00656,2024-06-09,CUST0017,P001,Laptop,Electronics,4,800
ORD00657,2024-05-31,CUST0103,P014,Bag,Sports,1,35
ORD00658,2024-11-12,CUST0096,P002,Phone,Electronics,3,500
ORD00659,2024-08-13,CUST0305,P001,Laptop,Electronics,4,800
ORD00660,2024-03-19,CUST0034,P009,ML Book,Books,5,45
ORD00661,2024-08-16,CUST0456,P004,T-Shirt,Clothing,2,20
ORD00662,2024-03-21,CUST0186,P006,Jacket,Clothing,4,80
ORD00663,2024-08-17,CUST0426,P014,Bag,Sports,5,35
ORD00664,2024-10-01,CUST0318,P009,ML Book,Books,3,45
ORD00665,2024-07-07,CUST0122,P008,SQL Book,Books,5,25
ORD00666,2024-12-10,CUST0419,P008,SQL Book,Books,1,25
ORD00667,2024-09-08,CUST0310,P011,Chair,Home,5,120
ORD00668,2024-07-18,CUST0464,P008,SQL Book,Books,2,25
ORD00669,2024-02-03,CUST0402,P013,Shoes,Sports,1,60
ORD00670,2024-04-18,CUST0319,P011,Chair,Home,3,120
ORD00671,2024-09-29,CUST0408,P011,Chair,Home,5,120
ORD00672,2024-05-18,CUST0058,P001,Laptop,Electronics,3,800
ORD00673,2024-05-09,CUST0139,P010,Lamp,Home,4,15
ORD00674,2024-09-13,CUST0289,P003,Tablet,Electronics,3,350
ORD00675,2024-04-26,CUST0317,P007,Python Book,Books,5,30
ORD00676,2024-06-04,CUST0284,P010,Lamp,Home,1,15
ORD00677,2024-05-19,CUST0454,P006,Jacket,Clothing,5,80
ORD00678,2024-03-09,CUST0365,P012,Table,Home,2,200
ORD00679,2024-04-10,CUST0148,P003,Tablet,Electronics,3,350
ORD00680,2024-11-06,CUST0305,P012,Table,Home,4,200
ORD00681,2024-04-18,CUST0266,P010,Lamp,Home,1,15
ORD00682,2024-02-27,CUST0349,P001,Laptop,Electronics,2,800
ORD00683,2024-04-17,CUST0187,P010,Lamp,Home,4,15
ORD00684,2024-01-28,CUST0067,P008,SQL Book,Books,1,25
ORD00685,2024-07-23,CUST0418,P008,SQL Book,Books,3,25
ORD00686,2024-03-03,CUST0121,P010,Lamp,Home,2,15
ORD00687,2024-07-10,CUST0383,P012,Table,Home,1,200
ORD00688,2024-03-02,CUST0224,P009,ML Book,Books,1,45
ORD00689,2024-11-14,CUST0351,P004,T-Shirt,Clothing,4,20
ORD00690,2024-09-14,CUST0459,P003,Tablet,Electronics,2,350
ORD00691,2024-05-03,CUST0113,P012,Table,Home,4,200
ORD00692,2024-07-27,CUST0390,P004,T-Shirt,Clothing,3,20
ORD00693,2024-07-18,CUST0121,P013,Shoes,Sports,4,60
ORD00694,2024-02-26,CUST0068,P004,T-Shirt,Clothing,1,20
ORD00695,2024-09-21,CUST0217,P013,Shoes,Sports,5,60
ORD00696,2024-05-14,CUST0349,P006,Jacket,Clothing,4,80
ORD00697,2024-04-19,CUST0353,P010,Lamp,Home,4,15
ORD00698,2024-03-05,CUST0400,P004,T-Shirt,Clothing,2,20
ORD00699,2024-09-28,CUST0474,P002,Phone,Electronics,4,500
ORD00700,2024-08-18,CUST0484,P005,Jeans,Clothing,4,40
ORD00701,2024-03-21,CUST0413,P001,Laptop,Electronics,3,800
ORD00702,2024-01-20,CUST0455,P002,Phone,Electronics,4,500
ORD00703,2024-08-28,CUST0082,P015,Bottle,Sports,3,10
ORD00704,2024-12-08,CUST0480,P002,Phone,Electronics,3,500
ORD00705,2024-07-13,CUST0051,P012,Table,Home,1,200
ORD00706,2024-11-05,CUST0209,P006,Jacket,Clothing,4,80
ORD00707,2024-03-06,CUST0382,P005,Jeans,Clothing,4,40
ORD00708,2024-08-26,CUST0133,P002,Phone,Electronics,5,500
ORD00709,2024-09-07,CUST0408,P013,Shoes,Sports,4,60
ORD00710,2024-11-01,CUST0394,P009,ML Book,Books,2,45
ORD00711,2024-09-19,CUST0087,P004,T-Shirt,Clothing,4,20
ORD00712,2024-05-30,CUST0235,P011,Chair,Home,3,120
ORD00713,2024-06-18,CUST0229,P003,Tablet,Electronics,5,350
ORD00714,2024-01-20,CUST0195,P015,Bottle,Sports,1,10
ORD00715,2024-06-28,CUST0063,P008,SQL Book,Books,2,25
ORD00716,2024-09-24,CUST0162,P011,Chair,Home,5,120
ORD00717,2024-08-22,CUST0008,P010,Lamp,Home,2,15
ORD00718,2024-04-25,CUST0483,P006,Jacket,Clothing,1,80
ORD00719,2024-04-28,CUST0460,P006,Jacket,Clothing,5,80
ORD00720,2024-08-14,CUST0047,P008,SQL Book,Books,1,25
ORD00721,2024-01-12,CUST0050,P005,Jeans,Clothing,3,40
ORD00722,2024-02-29,CUST0114,P003,Tablet,Electronics,2,350
ORD00723,2024-02-24,CUST0077,P012,Table,Home,3,200
ORD00724,2024-01-18,CUST0197,P012,Table,Home,4,200
ORD00725,2024-10-20,CUST0406,P015,Bottle,Sports,1,10
ORD00726,2024-04-09,CUST0434,P013,Shoes,Sports,2,60
ORD00727,2024-07-13,CUST0165,P011,Chair,Home,1,120
ORD00728,2024-10-24,CUST0440,P014,Bag,Sports,2,35
ORD00729,2024-09-18,CUST0076,P010,Lamp,Home,5,15
ORD00730,2024-08-25,CUST0090,P015,Bottle,Sports,3,10
ORD00731,2024-11-17,CUST0485,P008,SQL Book,Books,4,25
ORD00732,2024-08-25,CUST0180,P010,Lamp,Home,2,15
ORD00733,2024-02-19,CUST0276,P006,Jacket,Clothing,2,80
ORD00734,2024-11-20,CUST0267,P015,Bottle,Sports,4,10
ORD00735,2024-02-05,CUST0157,P013,Shoes,Sports,4,60
ORD00736,2024-09-10,CUST0177,P008,SQL Book,Books,5,25
ORD00737,2024-06-26,CUST0009,P014,Bag,Sports,5,35
ORD00738,2024-09-11,CUST0050,P012,Table,Home,2,200
ORD00739,2024-06-11,CUST0350,P010,Lamp,Home,4,15
ORD00740,2024-04-30,CUST0305,P005,Jeans,Clothing,5,40
ORD00741,2024-07-17,CUST0191,P012,Table,Home,5,200
ORD00742,2024-03-17,CUST0283,P015,Bottle,Sports,5,10
ORD00743,2024-01-25,CUST0246,P002,Phone,Electronics,5,500
ORD00744,2024-06-18,CUST0284,P015,Bottle,Sports,4,10
ORD00745,2024-05-19,CUST0090,P010,Lamp,Home,5,15
ORD00746,2024-02-09,CUST0497,P004,T-Shirt,Clothing,3,20
ORD00747,2024-08-31,CUST0397,P008,SQL Book,Books,1,25
ORD00748,2024-04-25,CUST0458,P006,Jacket,Clothing,1,80
ORD00749,2024-06-14,CUST0276,P002,Phone,Electronics,4,500
ORD00750,2024-03-05,CUST0251,P008,SQL Book,Books,3,25
ORD00751,2024-08-06,CUST0012,P012,Table,Home,2,200
ORD00752,2024-07-07,CUST0186,P001,Laptop,Electronics,4,800
ORD00753,2024-03-30,CUST0477,P008,SQL Book,Books,3,25
ORD00754,2024-04-12,CUST0436,P001,Laptop,Electronics,5,800
ORD00755,2024-10-14,CUST0483,P003,Tablet,Electronics,4,350
ORD00756,2024-04-02,CUST0204,P013,Shoes,Sports,3,60
ORD00757,2024-04-03,CUST0023,P004,T-Shirt,Clothing,2,20
ORD00758,2024-05-28,CUST0248,P011,Chair,Home,3,120
ORD00759,2024-08-17,CUST0339,P008,SQL Book,Books,3,25
ORD00760,2024-06-25,CUST0165,P004,T-Shirt,Clothing,1,20
ORD00761,2024-10-05,CUST0366,P005,Jeans,Clothing,2,40
ORD00762,2024-03-31,CUST0290,P013,Shoes,Sports,3,60
ORD00763,2024-05-09,CUST0234,P005,Jeans,Clothing,3,40
ORD00764,2024-09-08,CUST0308,P002,Phone,Electronics,4,500
ORD00765,2024-12-21,CUST0343,P003,Tablet,Electronics,3,350
ORD00766,2024-08-10,CUST0056,P008,SQL Book,Books,1,25
ORD00767,2024-06-16,CUST0473,P010,Lamp,Home,5,15
ORD00768,2024-06-30,CUST0443,P001,Laptop,Electronics,5,800
ORD00769,2024-05-10,CUST0187,P011,Chair,Home,3,120
ORD00770,2024-11-28,CUST0074,P015,Bottle,Sports,3,10
ORD00771,2024-02-12,CUST0404,P001,Laptop,Electronics,3,800
ORD00772,2024-07-28,CUST0059,P015,Bottle,Sports,4,10
ORD00773,2024-06-18,CUST0264,P008,SQL Book,Books,3,25
ORD00774,2024-09-22,CUST0453,P008,SQL Book,Books,1,25
ORD00775,2024-10-12,CUST0484,P002,Phone,Electronics,2,500
ORD00776,2024-03-17,CUST0181,P008,SQL Book,Books,2,25
ORD00777,2024-02-23,CUST0443,P008,SQL Book,Books,5,25
ORD00778,2024-10-30,CUST0061,P009,ML Book,Books,5,45
ORD00779,2024-09-03,CUST0451,P012,Table,Home,2,200
ORD00780,2024-11-01,CUST0377,P003,Tablet,Electronics,4,350
ORD00781,2024-09-23,CUST0292,P002,Phone,Electronics,2,500
ORD00782,2024-04-14,CUST0430,P008,SQL Book,Books,1,25
ORD00783,2024-09-16,CUST0245,P013,Shoes,Sports,1,60
ORD00784,2024-12-30,CUST0166,P005,Jeans,Clothing,4,40
ORD00785,2024-10-08,CUST0054,P002,Phone,Electronics,4,500
ORD00786,2024-07-19,CUST0122,P015,Bottle,Sports,2,10
ORD00787,2024-01-12,CUST0296,P012,Table,Home,5,200
ORD00788,2024-01-25,CUST0194,P003,Tablet,Electronics,5,350
ORD00789,2024-09-25,CUST0224,P014,Bag,Sports,5,35
ORD00790,2024-09-18,CUST0436,P012,Table,Home,1,200
ORD00791,2024-10-11,CUST0216,P012,Table,Home,3,200
ORD00792,2024-05-21,CUST0136,P004,T-Shirt,Clothing,4,20
ORD00793,2024-02-15,CUST0340,P003,Tablet,Electronics,4,350
ORD00794,2024-01-06,CUST0245,P015,Bottle,Sports,5,10
ORD00795,2024-11-07,CUST0471,P014,Bag,Sports,1,35
ORD00796,2024-05-17,CUST0186,P006,Jacket,Clothing,5,80
ORD00797,2024-08-24,CUST0290,P014,Bag,Sports,2,35
ORD00798,2024-12-09,CUST0292,P015,Bottle,Sports,4,10
